"","year_month","ten_year_t_yield","three_month_t_yield","three_month_bond_equivalent","spread","rec_prob","nber_rec","sp500","cpi","monetary_base","m1","m2","m3","one_year_rec","one_half_year_rec"
"160","1973-04",6.67,6.26,6.44899258657975,0.221007413420249,0.0202808847988292,0,110.3,43.7,92600,252.7,819.7,8.197e+11,1,1
"161","1973-05",6.85,6.36,6.55369490170305,0.296305098296953,0.0215323841237504,0,107.2,43.9,93100,254.9,826.8,8.268e+11,1,1
"162","1973-06",6.9,7.19,7.42480487731043,-0.524804877310429,0.0309874681813494,0,104.8,44.2,93700,256.7,833.3,8.333e+11,1,1
"163","1973-07",7.13,8.01,8.28908321234189,-1.15908321234189,0.0343307979126301,0,105.8,44.2,95600,257.5,836.5,8.365e+11,1,1
"164","1973-08",7.4,8.67,8.9873826468581,-1.5873826468581,0.0316028852532311,0,103.8,45,95800,257.7,838.8,8.388e+11,1,1
"165","1973-09",7.09,8.29,8.58504080366321,-1.49504080366321,0.0491601872395553,0,105.6,45.2,96200,257.9,839.3,8.393e+11,1,1
"166","1973-10",6.79,7.22,7.45636049931273,-0.666360499312734,0.0598354838184789,0,109.8,45.6,97500,259,842.6,8.426e+11,1,1
"167","1973-11",6.73,7.83,8.09905045615342,-1.36905045615342,0.0802703509341628,0,102,45.9,98300,261,848.9,8.489e+11,1,1
"168","1973-12",6.74,7.45,7.6984489858318,-0.958448985831795,0.103284950907319,1,94.78,46.3,100100,262.9,855.5,8.555e+11,1,1
"169","1974-01",6.99,7.77,8.0357454028328,-1.0457454028328,0.135177169782234,1,96.11,46.8,100400,263.8,859.7,8.597e+11,1,1
"170","1974-02",6.96,7.12,7.35119404572517,-0.391194045725174,0.137684713939703,1,93.45,47.3,99100,265.3,864.2,8.642e+11,1,1
"171","1974-03",7.21,7.96,8.2362786330737,-1.0262786330737,0.208651322348693,1,97.44,47.8,99600,266.7,870.1,8.701e+11,1,1
"172","1974-04",7.51,8.33,8.62735539471829,-1.11735539471829,0.250410764450545,1,92.46,48.1,101700,267.2,872.9,8.729e+11,1,1
"173","1974-05",7.58,8.23,8.52158530223338,-0.94158530223338,0.235497480876568,1,89.67,48.6,102800,267.6,874.6,8.746e+11,1,1
"174","1974-06",7.54,7.9,8.17293111609332,-0.63293111609332,0.42031077248121,1,89.79,49,103600,268.5,877.8,8.778e+11,1,1
"175","1974-07",7.81,7.55,7.80379435872676,0.00620564127324386,0.579415992556541,1,79.31,49.3,105100,269.3,881.4,8.814e+11,1,1
"176","1974-08",8.04,8.96,9.29496507566938,-1.25496507566938,0.681362857716291,1,76.03,49.9,105000,270.1,884.1,8.841e+11,1,1
"177","1974-09",8.04,8.06,8.34190141703723,-0.301901417037227,0.660218976184128,1,68.12,50.6,105300,271,887.9,8.879e+11,1,1
"178","1974-10",7.9,7.46,7.7089810804521,0.191018919547897,0.45561238935559,1,69.44,51,105700,272.3,893.3,8.933e+11,1,1
"179","1974-11",7.68,7.47,7.7195137177759,-0.0395137177759031,0.630549453672366,1,71.74,51.5,106900,273.7,898.6,8.986e+11,1,1
"180","1974-12",7.43,7.15,7.3827382964609,0.0472617035391023,0.529255378232637,1,67.07,51.9,108600,274.2,902.1,9.021e+11,1,1
"181","1975-01",7.5,6.26,6.44899258657975,1.05100741342025,0.551185405906714,1,72.56,52.3,107700,273.9,906.3,9.063e+11,1,1
"182","1975-02",7.39,5.5,5.65500922548205,1.73499077451795,0.38756384533503,1,80.1,52.6,105500,275,914.1,9.141e+11,1,1
"183","1975-03",7.73,5.49,5.64458269636886,2.08541730363114,0.546306228271969,1,83.78,52.8,105700,276.4,925,9.25e+11,0,0
"184","1975-04",8.23,5.61,5.76973633602512,2.46026366397488,0.569061753788433,0,84.72,53,106800,276.2,935.1,9.351e+11,0,0
"185","1975-05",8.06,5.23,5.37368043695444,2.68631956304556,0.525006656561223,0,90.1,53.1,107000,279.2,947.9,9.479e+11,0,0
"186","1975-06",7.86,5.34,5.48824887945788,2.37175112054212,0.44723327330763,0,92.4,53.5,108400,282.4,963,9.63e+11,0,0
"187","1975-07",8.06,6.13,6.31295995702295,1.74704004297705,0.295555007206405,0,92.49,54,109500,283.7,975.1,9.751e+11,0,0
"188","1975-08",8.4,6.44,6.63749549612639,1.76250450387361,0.60298956385231,0,85.71,54.2,109100,284.1,983.1,9.831e+11,0,0
"189","1975-09",8.43,6.42,6.61654211766619,1.81345788233381,0.366101545996541,0,84.67,54.6,109200,285.7,991.5,9.915e+11,0,0
"190","1975-10",8.14,5.96,6.13520809619591,2.00479190380409,0.256486657186774,0,88.57,54.9,109700,285.4,997.8,9.978e+11,0,0
"191","1975-11",8.05,5.48,5.63415670177898,2.41584329822102,0.305625756464416,0,90.07,55.3,111100,286.8,1006.9,1.0069e+12,0,0
"192","1975-12",8,5.44,5.59245806783052,2.40754193216948,0.286643680418663,0,88.7,55.6,113100,287.1,1016.2,1.0162e+12,0,0
"193","1976-01",7.74,4.87,4.99918018563522,2.74081981436478,0.115344153041234,0,96.86,55.8,111900,288.4,1026.6,1.0266e+12,0,0
"194","1976-02",7.79,4.88,5.00957365187007,2.78042634812993,0.0513872478232508,0,100.6,55.9,110600,290.8,1040.3,1.0403e+12,0,0
"195","1976-03",7.73,5,5.1343367562245,2.5956632437755,0.0319147327519384,0,101.1,56,111300,292.7,1050,1.05e+12,0,0
"196","1976-04",7.56,4.86,4.98878725138324,2.57121274861676,0.018279864151919,0,101.9,56.1,113100,294.7,1060.8,1.0608e+12,0,0
"197","1976-05",7.9,5.2,5.34244570296227,2.55755429703773,0.0127500833957414,0,101.2,56.4,113600,295.9,1072.1,1.0721e+12,0,0
"198","1976-06",7.86,5.41,5.56118970285028,2.29881029714972,0.0209446392634174,0,101.8,56.7,114400,296.2,1077.6,1.0776e+12,0,0
"199","1976-07",7.83,5.23,5.37368043695444,2.45631956304556,0.050588269169899,0,104.2,57,115600,297.2,1086.3,1.0863e+12,0,0
"200","1976-08",7.77,5.14,5.27999063386342,2.49000936613658,0.0495773666894401,0,103.3,57.3,115500,299,1098.7,1.0987e+12,0,0
"201","1976-09",7.59,5.08,5.21755475590443,2.37244524409557,0.0463602077324848,0,105.5,57.6,115600,299.6,1110.8,1.1108e+12,0,0
"202","1976-10",7.41,4.92,5.05115283745515,2.35884716254485,0.0357464931358918,0,101.9,57.9,116600,302,1125,1.125e+12,0,0
"203","1976-11",7.29,4.75,4.87450007380281,2.41549992619719,0.0195787088973266,0,101.2,58.1,118300,303.6,1138.2,1.1382e+12,0,0
"204","1976-12",6.87,4.35,4.45945205825725,2.41054794174275,0.0198299363625915,0,104.7,58.4,120300,306.2,1152,1.152e+12,0,0
"205","1977-01",7.21,4.62,4.73951631806784,2.47048368193216,0.0116573235526036,0,103.8,58.7,119700,308.3,1165.2,1.1652e+12,0,0
"206","1977-02",7.39,4.67,4.79142252304496,2.59857747695504,0.0109150854587516,0,101,59.3,117800,311.5,1177.6,1.1776e+12,0,0
"207","1977-03",7.46,4.6,4.71875755310359,2.74124244689641,0.0147643691710997,0,100.6,59.6,118700,313.9,1188.5,1.1885e+12,0,0
"208","1977-04",7.37,4.54,4.65649399806558,2.71350600193442,0.0153523951277149,0,99.05,60,120600,316,1199.6,1.1996e+12,0,0
"209","1977-05",7.46,4.96,5.09274053803465,2.36725946196535,0.0156895483574896,0,98.76,60.2,121000,317.2,1209,1.209e+12,0,0
"210","1977-06",7.28,5.02,5.15513806024109,2.12486193975891,0.0233811420881462,0,99.29,60.5,121800,318.8,1217.8,1.2178e+12,0,0
"211","1977-07",7.33,5.19,5.33203519168559,1.99796480831441,0.0183921401999311,0,100.2,60.8,124100,320.2,1226.7,1.2267e+12,0,0
"212","1977-08",7.4,5.49,5.64458269636886,1.75541730363114,0.0174517608151911,0,97.75,61.1,124200,322.3,1237,1.237e+12,0,0
"213","1977-09",7.34,5.81,5.9784969760051,1.3615030239949,0.0209225267544804,0,96.23,61.3,124400,324.5,1246.2,1.2462e+12,0,0
"214","1977-10",7.52,6.16,6.3443440415537,1.1756559584463,0.0213593327953332,0,93.74,61.6,125700,326.4,1254,1.254e+12,0,0
"215","1977-11",7.58,6.1,6.28158070695643,1.29841929304357,0.0195890466520003,0,94.28,62,127600,328.6,1262.4,1.2624e+12,0,0
"216","1977-12",7.69,6.07,6.25020629023718,1.43979370976282,0.0197386501410772,0,93.82,62.3,129900,330.9,1270.3,1.2703e+12,0,0
"217","1978-01",7.96,6.44,6.63749549612639,1.32250450387361,0.0179916464248877,0,90.25,62.7,130200,334.4,1279.7,1.2797e+12,0,0
"218","1978-02",8.03,6.45,6.64797299300682,1.38202700699318,0.0146955920486312,0,88.98,63,128700,335.3,1285.5,1.2855e+12,0,0
"219","1978-03",8.04,6.29,6.48039763337126,1.55960236662874,0.0116491775906528,0,88.82,63.4,129100,337,1292.2,1.2922e+12,0,0
"220","1978-04",8.15,6.29,6.48039763337126,1.66960236662874,0.0121943743879317,0,92.71,63.9,131200,339.9,1300.4,1.3004e+12,0,0
"221","1978-05",8.35,6.41,6.60606623600342,1.74393376399658,0.0210882074740133,0,97.41,64.5,132300,344.9,1310.5,1.3105e+12,0,0
"222","1978-06",8.46,6.73,6.94156168394722,1.51843831605278,0.0301674974405412,0,97.66,65,133600,346.9,1318.5,1.3185e+12,0,0
"223","1978-07",8.64,7.01,7.23557346299384,1.40442653700616,0.0360875749744034,0,97.19,65.5,135700,347.6,1324.1,1.3241e+12,0,0
"224","1978-08",8.41,7.08,7.30914262246675,1.10085737753325,0.0500386334864263,0,103.9,65.9,135200,349.6,1333.5,1.3335e+12,0,1
"225","1978-09",8.42,7.85,8.12015649421224,0.299843505787763,0.0814881073144585,0,103.9,66.5,136200,352.2,1345,1.345e+12,0,1
"226","1978-10",8.64,7.99,8.26795974587863,0.372040254121366,0.10071461521786,0,100.6,67.1,137600,353.3,1352.3,1.3523e+12,0,1
"227","1978-11",8.81,8.64,8.95559008751125,-0.145590087511245,0.0876770159179576,0,94.71,67.5,140700,355.4,1359.1,1.3591e+12,0,1
"228","1978-12",9.01,9.08,9.42237556903279,-0.41237556903279,0.0742725717464054,0,96.11,67.9,144700,357.3,1366,1.366e+12,0,1
"229","1979-01",9.1,9.35,9.70933863265541,-0.609338632655414,0.0852739617841161,0,99.71,68.5,144300,358.6,1371.6,1.3716e+12,0,1
"230","1979-02",9.1,9.32,9.6774340376674,-0.577434037667404,0.079547311665623,0,98.23,69.2,141600,359.9,1377.8,1.3778e+12,1,1
"231","1979-03",9.12,9.48,9.8476491661857,-0.727649166185698,0.0641891260844238,0,100.1,69.9,142300,362.5,1387.8,1.3878e+12,1,1
"232","1979-04",9.18,9.46,9.8263645609995,-0.646364560999503,0.0558995639055164,0,102.1,70.6,144400,368,1402.1,1.4021e+12,1,1
"233","1979-05",9.25,9.61,9.98605286360418,-0.736052863604179,0.0507932915622646,0,99.73,71.4,144500,369.6,1410.2,1.4102e+12,1,1
"234","1979-06",8.91,9.06,9.40113499323678,-0.491134993236777,0.0675262188117005,0,101.7,72.2,145900,373.4,1423,1.423e+12,1,1
"235","1979-07",8.95,9.24,9.59237934012075,-0.642379340120755,0.0774692995747872,0,102.7,73,148100,377.2,1434.8,1.4348e+12,1,1
"236","1979-08",9.03,9.52,9.89022499208737,-0.860224992087366,0.109321832536265,0,107.4,73.7,148600,378.8,1446.6,1.4466e+12,1,1
"237","1979-09",9.33,10.26,10.6794721091508,-1.34947210915083,0.234808936171412,0,108.6,74.4,149600,379.3,1454.1,1.4541e+12,1,1
"238","1979-10",10.3,11.7,12.2240255558132,-1.92402555581317,0.221005584825537,0,104.5,75.2,151500,380.8,1460.4,1.4604e+12,1,1
"239","1979-11",10.65,11.79,12.3209449622371,-1.67094496223707,0.329555289767692,0,103.7,76,153800,380.8,1465.9,1.4659e+12,1,1
"240","1979-12",10.39,12.04,12.590404178733,-2.20040417873297,0.392708646750824,0,107.8,76.9,156700,381.8,1473.7,1.4737e+12,1,1
"241","1980-01",10.8,12,12.5472671020969,-1.74726710209694,0.441333708258026,0,110.9,78,156000,385.8,1482.7,1.4827e+12,1,1
"242","1980-02",12.41,12.86,13.4767012329119,-1.06670123291187,0.433376505123917,1,115.3,79,153900,390.1,1494.6,1.4946e+12,1,1
"243","1980-03",12.75,15.2,16.0269002334127,-3.27690023341268,0.47102318909673,1,104.7,80.1,155000,388.4,1499.8,1.4998e+12,1,1
"244","1980-04",11.47,13.2,13.8453050105176,-2.3753050105176,0.450597766963545,1,103,80.9,157900,383.8,1502.2,1.5022e+12,1,1
"245","1980-05",10.18,8.58,8.89201975512234,1.28798024487766,0.473140177538222,1,107.7,81.7,157900,384.8,1512.3,1.5123e+12,1,1
"246","1980-06",9.78,7.07,7.29863111953826,2.48136888046174,0.411996760969422,1,114.6,82.5,158900,389.1,1529.2,1.5292e+12,1,1
"247","1980-07",10.25,8.06,8.34190141703723,1.90809858296277,0.449599260913783,1,119.8,82.6,159900,394,1545.5,1.5455e+12,0,1
"248","1980-08",11.1,9.13,9.47548662649701,1.62451337350299,0.504477003848422,0,123.5,83.2,158400,399.2,1561.5,1.5615e+12,1,1
"249","1980-09",11.51,10.27,10.6901583696535,0.81984163034647,0.625862917059801,0,126.5,83.9,159400,404.8,1574,1.574e+12,1,1
"250","1980-10",11.75,11.62,12.1379131134564,-0.387913113456417,0.753204397081867,0,130.2,84.7,160900,409,1584.8,1.5848e+12,1,1
"251","1980-11",12.68,13.73,14.4212022997033,-1.74120229970329,0.700002659282693,0,135.7,85.6,162000,410.7,1595.8,1.5958e+12,1,1
"252","1980-12",12.84,15.49,16.3451372793789,-3.50513727937888,0.804983038184662,0,133.5,86.4,163400,408.5,1599.8,1.5998e+12,1,1
"253","1981-01",12.57,15.02,15.8296177249678,-3.25961772496779,0.716582878867624,0,133,87.2,161100,411.3,1606.9,1.6069e+12,1,1
"254","1981-02",13.19,14.79,15.5778059225875,-2.38780592258754,0.556429144416494,0,128.4,88,159000,414.8,1618.7,1.6187e+12,1,1
"255","1981-03",13.12,13.36,14.0189925092513,-0.898992509251316,0.938338911255664,0,133.2,88.6,159800,419,1636.6,1.6366e+12,1,1
"256","1981-04",13.68,13.69,14.3776825886706,-0.697682588670551,0.834043556119956,0,134.4,89.1,162400,427.4,1659.2,1.6592e+12,1,1
"257","1981-05",14.1,16.3,17.2365840303389,-3.13658403033894,0.088734106989106,0,131.7,89.7,163200,424.7,1664.2,1.6642e+12,1,1
"258","1981-06",13.47,14.73,15.5121659039625,-2.04216590396245,0.0176889399490398,0,132.3,90.5,163900,425.2,1670.3,1.6703e+12,1,1
"259","1981-07",14.28,14.95,15.7529471370153,-1.47294713701535,0.0408307120907044,0,129.1,91.5,166000,426.9,1681.9,1.6819e+12,1,1
"260","1981-08",14.94,15.51,16.3671025618564,-1.42710256185638,0.0591891251807711,1,129.6,92.2,166100,426.9,1694.3,1.6943e+12,1,1
"261","1981-09",15.32,14.7,15.4793536493539,-0.159353649353909,0.146340195992152,1,118.3,93.1,164700,427,1706,1.706e+12,1,1
"262","1981-10",15.15,13.54,14.2145648308524,0.935435169147601,0.386768674259111,1,119.8,93.4,165000,428.4,1721.8,1.7218e+12,1,1
"263","1981-11",13.39,10.86,11.3216309729251,2.06836902707492,0.715281568784198,1,122.9,93.8,167200,431.3,1736.1,1.7361e+12,1,1
"264","1981-12",13.72,10.85,11.3109119132656,2.40908808673437,0.954049291027109,1,123.8,94.1,170700,436.7,1755.5,1.7555e+12,1,1
"265","1982-01",14.59,12.28,12.8494156958844,1.74058430411564,0.936996340848616,1,117.3,94.4,169800,442.7,1770.4,1.7704e+12,1,1
"266","1982-02",14.43,13.48,14.1493535848748,0.28064641512516,0.83600763090817,1,114.5,94.7,167500,441.9,1774.5,1.7745e+12,1,1
"267","1982-03",13.86,12.68,13.2818230551924,0.578176944807629,0.514264036363734,1,110.8,94.7,166200,442.7,1786.5,1.7865e+12,1,1
"268","1982-04",13.87,12.7,13.3034671380972,0.566532861902806,0.463481339812632,1,116.3,95,168700,447.1,1803.9,1.8039e+12,1,1
"269","1982-05",13.62,12.09,12.6443381783454,0.975661821654615,0.926771118130194,1,116.4,95.9,170000,446.7,1815.4,1.8154e+12,1,1
"270","1982-06",14.3,12.47,13.0546966132161,1.24530338678391,0.776190657295968,1,109.7,97,171700,447.5,1826,1.826e+12,1,1
"271","1982-07",13.95,11.35,11.8475483418008,2.10245165819919,0.655081226854479,1,109.4,97.5,173400,448,1831.5,1.8315e+12,1,1
"272","1982-08",13.06,8.68,8.9979812622053,4.0620187377947,0.644329588103623,1,109.7,97.7,174000,451.4,1845.2,1.8452e+12,1,1
"273","1982-09",12.34,7.92,8.19404477642401,4.14595522357599,0.33271477148984,1,122.4,97.7,173400,456.9,1858.4,1.8584e+12,1,1
"274","1982-10",10.91,7.71,7.97245993372502,2.93754006627498,0.130203334360324,1,132.7,98.1,175000,464.5,1869.7,1.8697e+12,1,1
"275","1982-11",10.55,8.07,8.35246669349165,2.19753330650835,0.0326953538866972,1,138.1,98,177500,471.5,1883.7,1.8837e+12,0,0
"276","1982-12",10.54,7.94,8.21516061530507,2.32483938469493,0.0197829382316708,0,139.4,97.7,180700,474.8,1905.9,1.9059e+12,0,0
"277","1983-01",10.46,7.86,8.13071032973461,2.32928967026539,0.0510151052858077,0,144.3,97.9,178900,477.2,1959.4,1.9594e+12,0,0
"278","1983-02",10.72,8.11,8.39473325243414,2.32526674756586,0.238557864018852,0,146.8,98,177000,484.3,1996.8,1.9968e+12,0,0
"279","1983-03",10.51,8.35,8.64851596829185,1.86148403170815,0.18425016963988,0,151.9,98.1,177300,490.6,2015.2,2.0152e+12,0,0
"280","1983-04",10.4,8.21,8.50043783644405,1.89956216355595,0.186219166179523,0,157.7,98.8,180000,493.2,2028.6,2.0286e+12,0,0
"281","1983-05",10.38,8.19,8.47929255410128,1.90070744589872,0.124887937006669,0,164.1,99.2,181400,500,2043.1,2.0431e+12,0,0
"282","1983-06",10.85,8.79,9.11460219868631,1.73539780131369,0.0931545159012126,0,166.4,99.4,183300,504,2053.5,2.0535e+12,0,0
"283","1983-07",11.38,9.08,9.42237556903279,1.95762443096721,0.0311501879729819,0,167,99.8,185300,507.8,2064.8,2.0648e+12,0,0
"284","1983-08",11.85,9.34,9.69870321700731,2.15129678299269,0.000952818254381967,0,162.4,100.1,185400,510.5,2074,2.074e+12,0,0
"285","1983-09",11.65,9,9.33742645177795,2.31257354822205,0.000795123777021005,0,167.2,100.4,184900,512.8,2083.2,2.0832e+12,0,0
"286","1983-10",11.54,8.64,8.95559008751125,2.58440991248875,0.00836102251080354,0,167.7,100.8,186400,517.2,2099.2,2.0992e+12,0,0
"287","1983-11",11.69,8.76,9.08278991126852,2.60721008873148,0.0271560786731981,0,165.2,101.1,189100,519,2112.3,2.1123e+12,0,0
"288","1983-12",11.83,9,9.33742645177795,2.49257354822205,0.02248562205339,0,164.4,101.4,192200,521.4,2123.5,2.1235e+12,0,0
"289","1984-01",11.67,8.9,9.23128948198499,2.43871051801501,0.0223354446298646,0,166.4,102.1,191300,525.1,2138.2,2.1382e+12,0,0
"290","1984-02",11.84,9.09,9.43299668124327,2.40700331875673,0.0224711635876126,0,157.3,102.6,186800,527.5,2158.2,2.1582e+12,0,0
"291","1984-03",12.32,9.52,9.89022499208737,2.42977500791264,0.0434834161204304,0,157.4,102.9,189100,531.4,2175.2,2.1752e+12,0,0
"292","1984-04",12.63,9.69,10.0712707168161,2.55872928318385,0.0413064256491394,0,157.6,103.3,192200,535,2191.7,2.1917e+12,0,0
"293","1984-05",13.41,9.83,10.2204870067257,3.18951299327427,0.0412423421447953,0,156.6,103.5,192800,536.7,2204.1,2.2041e+12,0,0
"294","1984-06",13.56,9.87,10.2631401268823,3.29685987311773,0.0513600953235301,0,153.1,103.7,195700,540.2,2215.1,2.2151e+12,0,0
"295","1984-07",13.36,10.12,10.5299226775617,2.83007732243833,0.0381577659372375,0,151.1,104.1,197500,540.9,2223.5,2.2235e+12,0,0
"296","1984-08",12.72,10.47,10.9040001164143,1.81599988358567,0.0290415070506927,0,164.4,104.4,196700,541,2230.4,2.2304e+12,0,0
"297","1984-09",12.52,10.37,10.7970514882762,1.72294851172385,0.0229039536375747,0,166.1,104.7,197900,543.1,2244.4,2.2444e+12,0,0
"298","1984-10",12.16,9.74,10.1245498190733,2.03545018092674,0.0150325573543429,0,164.8,105.1,198100,543.7,2258.9,2.2589e+12,0,0
"299","1984-11",11.57,8.61,8.92380245731474,2.64619754268526,0.0144934739889885,0,166.3,105.3,200600,547.5,2281.4,2.2814e+12,0,0
"300","1984-12",11.5,8.06,8.34190141703723,3.15809858296277,0.0173818992830695,0,164.5,105.5,204800,551.6,2306.4,2.3064e+12,0,0
"301","1985-01",11.38,7.76,8.02519646487886,3.35480353512114,0.0189006061915216,0,171.6,105.7,203200,557,2332.4,2.3324e+12,0,0
"302","1985-02",11.51,8.27,8.56388678550464,2.94611321449536,0.0198463307190276,0,180.9,106.3,200200,563.6,2354.1,2.3541e+12,0,0
"303","1985-03",11.86,8.52,8.82846913016669,3.03153086983331,0.0191631629221371,0,179.4,106.8,202700,566.6,2366.2,2.3662e+12,0,0
"304","1985-04",11.43,7.95,8.22571935180736,3.20428064819264,0.0156602966815046,0,180.6,107,205500,570.4,2375.4,2.3754e+12,0,0
"305","1985-05",10.85,7.48,7.73004689784515,3.11995310215485,0.00535130438232793,0,184.9,107.2,206700,575.1,2389.5,2.3895e+12,0,0
"306","1985-06",10.16,6.95,7.17253527598038,2.98746472401962,0.00439375211490068,0,188.9,107.5,210200,582.3,2412.6,2.4126e+12,0,0
"307","1985-07",10.31,7.08,7.30914262246675,3.00085737753326,0.0100429617355103,0,192.5,107.7,212300,589.1,2429.5,2.4295e+12,0,0
"308","1985-08",10.33,7.14,7.37222300486616,2.95777699513384,0.0462042036118571,0,188.3,107.9,212800,596.2,2444,2.444e+12,0,0
"309","1985-09",10.37,7.1,7.33016725170349,3.03983274829651,0.052195757863771,0,184.1,108.1,214700,603.3,2456.4,2.4564e+12,0,0
"310","1985-10",10.24,7.16,7.39325412946088,2.84674587053912,0.0342472254711482,0,186.2,108.5,216000,607.8,2468,2.468e+12,0,0
"311","1985-11",9.78,7.24,7.47740028906804,2.30259971093196,0.0136101844346092,0,197.5,109,219500,612.2,2477.8,2.4778e+12,0,0
"312","1985-12",9.26,7.1,7.33016725170349,1.92983274829651,0.0056646151306151,0,207.3,109.5,224700,619.8,2492.1,2.4921e+12,0,0
"313","1986-01",9.19,7.07,7.29863111953826,1.89136888046174,0.00394325111259112,0,208.2,109.9,221700,621.4,2502.1,2.5021e+12,0,0
"314","1986-02",8.7,7.06,7.28812015768065,1.41187984231935,0.00823816570977745,0,219.4,109.7,217800,625.2,2512.9,2.5129e+12,0,0
"315","1986-03",7.78,6.56,6.76326100809422,1.01673899190578,0.00709812116889923,0,232.3,109.1,221400,633.5,2533.1,2.5331e+12,0,0
